x	y	showSelected1
1	2	1
2	5.5	2
3	6.66666666666667	3
4	6.25	4
5	7	5
6	4.83333333333333	6
7	5.85714285714286	7
8	6.625	8
9	7.88888888888889	9
10	7.1	10
11	6.90909090909091	11
12	7	12
13	5	13
14	5.21428571428571	14
15	6.06666666666667	15
16	5.75	16
17	6.41176470588235	17
18	6.44444444444445	18
19	6.8421052631579	19
20	7.5	20
21	5.47619047619048	21
22	7.54545454545455	22
23	6.08695652173913	23
24	6.875	24
25	7.16	25
26	5.19230769230769	26
27	4.88888888888889	27
28	6.07142857142857	28
29	5.58620689655172	29
30	6.33333333333333	30
31	6.12903225806452	31
32	5.09375	32
33	6.54545454545455	33
34	6.73529411764706	34
35	6.82857142857143	35
36	5.44444444444445	36
37	5.94594594594595	37
38	6.55263157894737	38
39	6.33333333333333	39
40	5.8	40
41	6.29268292682927	41
42	5.69047619047619	42
43	6.72093023255814	43
44	6.63636363636364	44
45	7.04444444444444	45
46	5.82608695652174	46
47	6.36170212765958	47
48	7.20833333333333	48
49	6.28571428571429	49
50	5.2	50
51	6.37254901960784	51
52	5.80769230769231	52
53	5.86792452830189	53
54	7.18518518518519	54
55	5.10909090909091	55
56	6.10714285714286	56
57	5.45614035087719	57
58	5.94827586206897	58
59	5.91525423728814	59
60	6.7	60
61	6.70491803278689	61
62	5.2741935483871	62
63	6.58730158730159	63
64	6.765625	64
65	5.83076923076923	65
66	7.09090909090909	66
67	6.14925373134328	67
68	5.73529411764706	68
69	6.86956521739131	69
70	6.61428571428571	70
71	6.57746478873239	71
72	6.76388888888889	72
73	6.41095890410959	73
74	5.5945945945946	74
75	6.34666666666667	75
76	5.94736842105263	76
77	7.07792207792208	77
78	6.94871794871795	78
79	6.81012658227848	79
80	6.5125	80
81	5.88888888888889	81
82	6.54878048780488	82
83	5.79518072289157	83
84	6.42857142857143	84
85	6.64705882352941	85
86	6.2906976744186	86
87	7.05747126436782	87
88	5.96590909090909	88
89	6.19101123595506	89
90	6.26666666666667	90
91	6.51648351648352	91
92	6.84782608695652	92
93	6.34408602150538	93
94	6.07446808510638	94
95	6.10526315789474	95
96	6.34375	96
97	6.63917525773196	97
98	6.01020408163265	98
99	6.13131313131313	99
100	6.35	100
101	7.20792079207921	101
102	6.01960784313726	102
103	6.20388349514563	103
104	6.52884615384615	104
105	6.8	105
106	6.76415094339623	106
107	6.49532710280374	107
108	6.62037037037037	108
109	6.38532110091743	109
110	6.72727272727273	110
111	6.33333333333333	111
112	6.03571428571429	112
113	6.67256637168142	113
114	6.58771929824561	114
115	6.83478260869565	115
116	6.91379310344828	116
117	6.04273504273504	117
118	6.05084745762712	118
119	6.78151260504202	119
120	6.08333333333333	120
121	6.43801652892562	121
122	6.54918032786885	122
123	5.9349593495935	123
124	5.9758064516129	124
125	5.944	125
126	6.54761904761905	126
127	6.47244094488189	127
128	6.625	128
129	6.71317829457364	129
130	6.4	130
131	5.95419847328244	131
132	6.47727272727273	132
133	6.64661654135338	133
134	6.72388059701493	134
135	5.97777777777778	135
136	6.54411764705882	136
137	6.30656934306569	137
138	5.88405797101449	138
139	6.32374100719424	139
140	6.74285714285714	140
141	6.29078014184397	141
142	6.45070422535211	142
143	6.98601398601399	143
144	6.33333333333333	144
145	6.80689655172414	145
146	5.86301369863014	146
147	6.29931972789116	147
148	6.02027027027027	148
149	6.61073825503356	149
150	6.37333333333333	150
151	6.66225165562914	151
152	6.30921052631579	152
153	6.39869281045752	153
154	6.74675324675325	154
155	6.49677419354839	155
156	6.16666666666667	156
157	6.09554140127389	157
158	6.44303797468354	158
159	6.49685534591195	159
160	6.29375	160
161	6.60869565217391	161
162	6.16049382716049	162
163	6.15950920245399	163
164	6.46341463414634	164
165	6.38181818181818	165
166	6.71084337349398	166
167	6.1497005988024	167
168	6.25	168
169	6.07100591715976	169
170	6.36470588235294	170
171	6.36842105263158	171
172	6.73255813953488	172
173	6.47398843930636	173
174	6.48850574712644	174
175	6.61142857142857	175
176	6.20454545454545	176
177	6.15254237288136	177
178	6.02247191011236	178
179	6.5195530726257	179
180	6.7	180
181	6.39779005524862	181
182	6.51648351648352	182
183	6.23497267759563	183
184	6.30978260869565	184
185	5.98378378378378	185
186	6.67741935483871	186
187	6.79679144385027	187
188	6.49468085106383	188
189	6.51322751322751	189
190	6.11052631578947	190
191	6.19895287958115	191
192	6.578125	192
193	6.09844559585492	193
194	6.76288659793814	194
195	6.46666666666667	195
196	6.06122448979592	196
197	6.87309644670051	197
198	5.96464646464647	198
199	6.09045226130653	199
200	6.335	200
201	6.60199004975124	201
202	6.41089108910891	202
203	6.67487684729064	203
204	6.63725490196079	204
205	6.7609756097561	205
206	6.16990291262136	206
207	6.35748792270531	207
208	6.59134615384615	208
209	6.10526315789474	209
210	6.54285714285714	210
211	6.41706161137441	211
212	6.45283018867925	212
213	6.51173708920188	213
214	6.58411214953271	214
215	6.42325581395349	215
216	5.91203703703704	216
217	6.17511520737327	217
218	6.28899082568807	218
219	6.32420091324201	219
220	6.61818181818182	220
221	6.44343891402715	221
222	6.65315315315315	222
223	6.36771300448431	223
224	6.39732142857143	224
225	6.20888888888889	225
226	6.08849557522124	226
227	6.1409691629956	227
228	6.37719298245614	228
229	6.2707423580786	229
230	6.4	230
231	6.58441558441558	231
232	6.24137931034483	232
233	6.40343347639485	233
234	6.22649572649573	234
235	6.25531914893617	235
236	6.58898305084746	236
237	6.56540084388186	237
238	6.51260504201681	238
239	6.36820083682008	239
240	5.8125	240
241	6.28630705394191	241
242	6.21487603305785	242
243	6.14814814814815	243
244	6.50819672131148	244
245	6.08163265306123	245
246	6.28861788617886	246
247	6.62348178137652	247
248	6.3508064516129	248
249	6.31325301204819	249
250	6.572	250
251	6.46215139442231	251
252	6.75	252
253	6.08300395256917	253
254	6.1259842519685	254
255	6.65490196078431	255
256	6.51171875	256
257	6.36186770428016	257
258	6.18217054263566	258
259	6.47876447876448	259
260	6.05384615384615	260
261	5.99233716475096	261
262	6.08778625954199	262
263	6.47908745247148	263
264	6.29924242424242	264
265	6.30188679245283	265
266	6.56015037593985	266
267	6.61423220973783	267
268	6.19776119402985	268
269	6.74349442379182	269
270	6.38888888888889	270
271	6.309963099631	271
272	6.37867647058824	272
273	6.1025641025641	273
274	6.45620437956204	274
275	6.21818181818182	275
276	6.48913043478261	276
277	6.05054151624549	277
278	6.27697841726619	278
279	6.53763440860215	279
280	6.48214285714286	280
281	6.61921708185053	281
282	6.70921985815603	282
283	6.51943462897527	283
284	6.32746478873239	284
285	6.3859649122807	285
286	6.3951048951049	286
287	6.22299651567944	287
288	6.21180555555556	288
289	6.68512110726644	289
290	6.21034482758621	290
291	6.77319587628866	291
292	6.34931506849315	292
293	6.24914675767918	293
294	6.44557823129252	294
295	6.32881355932203	295
296	6.25	296
297	6.32323232323232	297
298	6.75838926174497	298
299	6.46488294314381	299
300	6.35333333333333	300
301	6.18936877076412	301
302	6.4635761589404	302
303	6.42904290429043	303
304	6.75	304
305	6.67868852459016	305
306	6.4640522875817	306
307	6.24104234527687	307
308	6.58116883116883	308
