x	y	group
1	6	-1
2	5	-1
3	3.66666666666667	-1
4	2.75	-1
5	3	-1
6	3	-1
7	3.57142857142857	-1
8	3.375	-1
9	3.77777777777778	-1
10	3.1	-1
11	3.81818181818182	-1
12	3	-1
13	3.76923076923077	-1
14	2.85714285714286	-1
15	4.13333333333333	-1
16	3.875	-1
17	4.05882352941176	-1
18	3.27777777777778	-1
19	3.57894736842105	-1
20	3.65	-1
21	3.0952380952381	-1
22	3.77272727272727	-1
23	3.04347826086957	-1
24	3.41666666666667	-1
25	3.36	-1
26	3.46153846153846	-1
27	3.55555555555556	-1
28	3.82142857142857	-1
29	2.93103448275862	-1
30	3.46666666666667	-1
31	3.06451612903226	-1
32	2.8125	-1
33	3.87878787878788	-1
34	3.79411764705882	-1
35	3.42857142857143	-1
36	3.44444444444444	-1
37	3.51351351351351	-1
38	3.60526315789474	-1
39	2.84615384615385	-1
40	3.475	-1
41	3.07317073170732	-1
42	3.28571428571429	-1
43	3.16279069767442	-1
44	3.06818181818182	-1
45	3.55555555555556	-1
46	3.73913043478261	-1
47	3.34042553191489	-1
48	3.64583333333333	-1
49	3.3265306122449	-1
50	3.38	-1
51	3.35294117647059	-1
52	3.61538461538462	-1
53	3.30188679245283	-1
54	3.24074074074074	-1
55	3.56363636363636	-1
56	3.28571428571429	-1
57	3.2280701754386	-1
58	3.72413793103448	-1
59	3.30508474576271	-1
60	3.21666666666667	-1
61	3.45901639344262	-1
62	3.5	-1
63	3.25396825396825	-1
64	3.484375	-1
65	3.49230769230769	-1
66	3.62121212121212	-1
67	3.43283582089552	-1
68	3.47058823529412	-1
69	3.21739130434783	-1
70	3.5	-1
71	3.45070422535211	-1
72	3.73611111111111	-1
73	3.73972602739726	-1
74	3.22972972972973	-1
75	3.34666666666667	-1
76	3.5	-1
77	3.5974025974026	-1
78	3.12820512820513	-1
79	3.58227848101266	-1
80	3.525	-1
81	3.02469135802469	-1
82	3.53658536585366	-1
83	3.51807228915663	-1
84	3.72619047619048	-1
85	3.45882352941177	-1
86	3.2906976744186	-1
87	3.40229885057471	-1
88	3.56818181818182	-1
89	3.38202247191011	-1
90	3.1	-1
91	3.24175824175824	-1
92	3.30434782608696	-1
93	3.37634408602151	-1
94	3.5	-1
95	3.47368421052632	-1
96	3.4375	-1
97	3.68041237113402	-1
98	3.73469387755102	-1
99	3.74747474747475	-1
100	3.25	-1
101	3.54455445544554	-1
102	3.63725490196078	-1
103	3.29126213592233	-1
104	3.30769230769231	-1
105	3.45714285714286	-1
106	3.57547169811321	-1
107	3.4392523364486	-1
108	3.5	-1
109	3.55963302752294	-1
110	3.78181818181818	-1
111	3.56756756756757	-1
112	3.6875	-1
113	3.35398230088496	-1
114	3.2719298245614	-1
115	3.6695652173913	-1
116	3.17241379310345	-1
117	3.26495726495727	-1
118	3.49152542372881	-1
119	3.35294117647059	-1
120	3.58333333333333	-1
121	3.71074380165289	-1
122	3.62295081967213	-1
123	3.47967479674797	-1
124	3.31451612903226	-1
125	3.4	-1
126	3.38095238095238	-1
127	3.22047244094488	-1
128	3.515625	-1
129	3.26356589147287	-1
130	3.32307692307692	-1
131	3.61832061068702	-1
132	3.35606060606061	-1
133	3.43609022556391	-1
134	3.35820895522388	-1
135	3.59259259259259	-1
136	3.38235294117647	-1
137	3.36496350364964	-1
138	3.69565217391304	-1
139	3.32374100719425	-1
140	3.40714285714286	-1
141	3.40425531914894	-1
142	3.48591549295775	-1
143	3.35664335664336	-1
144	3.49305555555556	-1
145	3.12413793103448	-1
146	3.30821917808219	-1
147	3.45578231292517	-1
148	3.41891891891892	-1
149	3.41610738255034	-1
150	3.58666666666667	-1
151	3.57615894039735	-1
152	3.57894736842105	-1
153	3.77124183006536	-1
154	3.68181818181818	-1
155	3.6258064516129	-1
156	3.41025641025641	-1
157	3.5031847133758	-1
158	3.36708860759494	-1
159	3.58490566037736	-1
160	3.56875	-1
161	3.50931677018634	-1
162	3.41975308641975	-1
163	3.52760736196319	-1
164	3.42073170731707	-1
165	3.39393939393939	-1
166	3.5421686746988	-1
167	3.4311377245509	-1
168	3.54166666666667	-1
169	3.56213017751479	-1
170	3.45882352941177	-1
171	3.36842105263158	-1
172	3.29651162790698	-1
173	3.58381502890173	-1
174	3.36206896551724	-1
175	3.48571428571429	-1
176	3.6875	-1
177	3.3728813559322	-1
178	3.40449438202247	-1
179	3.44134078212291	-1
180	3.33888888888889	-1
181	3.39779005524862	-1
182	3.61538461538462	-1
183	3.49180327868852	-1
184	3.45108695652174	-1
185	3.36756756756757	-1
186	3.5	-1
187	3.47058823529412	-1
188	3.63297872340426	-1
189	3.56084656084656	-1
190	3.45789473684211	-1
191	3.56544502617801	-1
192	3.45833333333333	-1
193	3.39378238341969	-1
194	3.34536082474227	-1
195	3.65128205128205	-1
196	3.5	-1
197	3.68527918781726	-1
198	3.62626262626263	-1
199	3.62311557788945	-1
200	3.505	-1
201	3.5771144278607	-1
202	3.54950495049505	-1
203	3.47290640394089	-1
204	3.32352941176471	-1
205	3.66341463414634	-1
206	3.46601941747573	-1
207	3.56521739130435	-1
208	3.56730769230769	-1
209	3.40191387559809	-1
210	3.51904761904762	-1
211	3.57345971563981	-1
212	3.33962264150943	-1
213	3.4037558685446	-1
214	3.3411214953271	-1
215	3.45581395348837	-1
