x	y	group
1	4	-1
2	3.5	-1
3	2.66666666666667	-1
4	4.5	-1
5	4.4	-1
6	3.66666666666667	-1
7	3.57142857142857	-1
8	3.875	-1
9	4	-1
10	2.1	-1
11	3.81818181818182	-1
12	3.91666666666667	-1
13	4.38461538461539	-1
14	3.64285714285714	-1
15	3.86666666666667	-1
16	3.625	-1
17	3.58823529411765	-1
18	3.22222222222222	-1
19	3.15789473684211	-1
20	3.75	-1
21	4.52380952380952	-1
22	3.31818181818182	-1
23	3.95652173913043	-1
24	3.25	-1
25	3.16	-1
26	3.76923076923077	-1
27	3.7037037037037	-1
28	2.96428571428571	-1
29	3.24137931034483	-1
30	3.26666666666667	-1
31	3.38709677419355	-1
32	3.53125	-1
33	3.21212121212121	-1
34	4.05882352941176	-1
35	3.6	-1
36	3.63888888888889	-1
37	3.81081081081081	-1
38	3.31578947368421	-1
39	2.94871794871795	-1
40	3.7	-1
41	3.19512195121951	-1
42	2.95238095238095	-1
43	3.69767441860465	-1
44	3.70454545454545	-1
45	3.17777777777778	-1
46	3.30434782608696	-1
47	3.82978723404255	-1
48	3.64583333333333	-1
49	3.22448979591837	-1
50	3.68	-1
51	3.68627450980392	-1
52	3.32692307692308	-1
53	3.35849056603774	-1
54	3.5	-1
55	3.25454545454545	-1
56	3.28571428571429	-1
57	2.98245614035088	-1
58	3.6551724137931	-1
59	3.94915254237288	-1
60	3.43333333333333	-1
61	3.52459016393443	-1
62	3.80645161290323	-1
63	3.3015873015873	-1
64	3.078125	-1
65	3.53846153846154	-1
66	3.31818181818182	-1
67	3.52238805970149	-1
68	3.11764705882353	-1
69	3.7536231884058	-1
70	3.6	-1
71	3.28169014084507	-1
72	3.52777777777778	-1
73	3.6986301369863	-1
74	3.2027027027027	-1
75	3.37333333333333	-1
76	3.67105263157895	-1
77	3.1948051948052	-1
78	3.70512820512821	-1
79	3.36708860759494	-1
80	3.8	-1
81	3.79012345679012	-1
82	3.6219512195122	-1
83	3.40963855421687	-1
84	3.53571428571429	-1
85	3.45882352941177	-1
86	3.47674418604651	-1
87	3.32183908045977	-1
88	3.15909090909091	-1
89	3.60674157303371	-1
90	3.58888888888889	-1
91	3.20879120879121	-1
92	3.43478260869565	-1
93	3.34408602150538	-1
94	3.78723404255319	-1
95	3.38947368421053	-1
96	3.44791666666667	-1
97	3.5979381443299	-1
98	3.59183673469388	-1
99	3.61616161616162	-1
100	3.46	-1
101	3.61386138613861	-1
102	3.45098039215686	-1
103	3.3495145631068	-1
104	3.53846153846154	-1
105	3.46666666666667	-1
106	3.54716981132076	-1
107	3.36448598130841	-1
108	3.46296296296296	-1
109	3.53211009174312	-1
110	3.63636363636364	-1
111	3.27927927927928	-1
112	3.52678571428571	-1
113	3.5929203539823	-1
114	3.47368421052632	-1
115	3.5304347826087	-1
116	3.43965517241379	-1
117	3.52136752136752	-1
118	3.72881355932203	-1
119	3.63025210084034	-1
120	3.25	-1
121	3.67768595041322	-1
122	3.34426229508197	-1
123	3.26016260162602	-1
124	3.62903225806452	-1
125	3.672	-1
126	3.63492063492064	-1
127	3.64566929133858	-1
128	3.3359375	-1
129	3.81395348837209	-1
130	3.23846153846154	-1
131	3.51145038167939	-1
132	3.20454545454545	-1
133	3.56390977443609	-1
134	3.52985074626866	-1
135	3.52592592592593	-1
136	3.45588235294118	-1
137	3.55474452554745	-1
138	3.51449275362319	-1
139	3.48920863309353	-1
140	3.47142857142857	-1
141	3.60283687943262	-1
142	3.33802816901408	-1
143	3.22377622377622	-1
144	3.625	-1
145	3.61379310344828	-1
146	3.28082191780822	-1
147	3.4421768707483	-1
148	3.41891891891892	-1
149	3.3489932885906	-1
150	3.56	-1
151	3.49006622516556	-1
152	3.60526315789474	-1
153	3.54248366013072	-1
154	3.43506493506494	-1
155	3.67096774193548	-1
156	3.44230769230769	-1
157	3.49044585987261	-1
158	3.43037974683544	-1
159	3.52201257861635	-1
160	3.3875	-1
161	3.42236024844721	-1
162	3.58641975308642	-1
163	3.52760736196319	-1
164	3.44512195121951	-1
165	3.48484848484849	-1
166	3.48192771084337	-1
167	3.5748502994012	-1
168	3.47619047619048	-1
169	3.50295857988166	-1
170	3.36470588235294	-1
171	3.88888888888889	-1
172	3.44767441860465	-1
173	3.39306358381503	-1
174	3.47126436781609	-1
175	3.54857142857143	-1
176	3.42045454545455	-1
177	3.50847457627119	-1
178	3.44943820224719	-1
179	3.5586592178771	-1
180	3.43333333333333	-1
181	3.58563535911602	-1
182	3.5	-1
183	3.59016393442623	-1
184	3.2554347826087	-1
185	3.64864864864865	-1
186	3.38172043010753	-1
187	3.36898395721925	-1
188	3.40957446808511	-1
189	3.45502645502646	-1
190	3.58421052631579	-1
191	3.53926701570681	-1
192	3.44270833333333	-1
193	3.57512953367876	-1
194	3.47938144329897	-1
195	3.54871794871795	-1
196	3.43877551020408	-1
197	3.26395939086294	-1
198	3.42929292929293	-1
199	3.63819095477387	-1
200	3.54	-1
201	3.29850746268657	-1
202	3.58910891089109	-1
203	3.41871921182266	-1
204	3.76470588235294	-1
205	3.54146341463415	-1
206	3.58252427184466	-1
207	3.5024154589372	-1
208	3.34615384615385	-1
209	3.45933014354067	-1
210	3.57619047619048	-1
211	3.38862559241706	-1
212	3.43396226415094	-1
213	3.37089201877934	-1
214	3.56542056074766	-1
215	3.34883720930233	-1
216	3.56481481481482	-1
217	3.48387096774194	-1
218	3.63761467889908	-1
219	3.53424657534247	-1
220	3.53181818181818	-1
221	3.69230769230769	-1
222	3.60810810810811	-1
223	3.39013452914798	-1
224	3.58482142857143	-1
225	3.28888888888889	-1
226	3.54867256637168	-1
227	3.43171806167401	-1
228	3.47368421052632	-1
229	3.31877729257642	-1
230	3.58695652173913	-1
231	3.53246753246753	-1
232	3.38793103448276	-1
233	3.53648068669528	-1
234	3.42735042735043	-1
235	3.57446808510638	-1
236	3.54661016949153	-1
237	3.37552742616034	-1
238	3.75210084033613	-1
239	3.54811715481172	-1
240	3.5	-1
241	3.41908713692946	-1
242	3.40495867768595	-1
243	3.7119341563786	-1
244	3.42213114754098	-1
245	3.4530612244898	-1
246	3.54878048780488	-1
247	3.42914979757085	-1
248	3.74193548387097	-1
249	3.46987951807229	-1
250	3.336	-1
