x	y	showSelected1
1	39	1
2	23	2
3	30.6666666666667	3
4	36.5	4
5	31.8	5
6	25.8333333333333	6
7	30.5714285714286	7
8	31.875	8
9	29.5555555555556	9
10	31.6	10
11	33.9090909090909	11
12	31.8333333333333	12
13	31	13
14	31.1428571428571	14
15	33.2	15
16	28.5625	16
17	29.4705882352941	17
18	32.2777777777778	18
19	29.8421052631579	19
20	30.5	20
21	30.6666666666667	21
22	33.1818181818182	22
23	30.0869565217391	23
24	30.75	24
25	30.76	25
26	31.8076923076923	26
27	31.3333333333333	27
28	31.3214285714286	28
29	28.448275862069	29
30	30.8333333333333	30
31	32.6774193548387	31
32	30.28125	32
33	30.7878787878788	33
34	30.5	34
35	31.7142857142857	35
36	29.8333333333333	36
37	29.6216216216216	37
38	31.8157894736842	38
39	29.8461538461538	39
40	31.975	40
41	30.1951219512195	41
42	31.1190476190476	42
43	30.8372093023256	43
44	30.3863636363636	44
45	32.0222222222222	45
46	31.7391304347826	46
47	30	47
48	31.8541666666667	48
49	29.8367346938776	49
50	30.46	50
51	31.2549019607843	51
52	31.6730769230769	52
53	32.0754716981132	53
54	30.2962962962963	54
55	31.2181818181818	55
56	31.4285714285714	56
57	31.9122807017544	57
58	31.0862068965517	58
59	31.1186440677966	59
60	29.5333333333333	60
61	31.0491803278689	61
62	31.5	62
63	31.0793650793651	63
64	30.90625	64
65	31.6307692307692	65
66	29.2878787878788	66
67	31.1641791044776	67
68	30.6176470588235	68
69	30.3768115942029	69
70	31.2142857142857	70
71	30.0704225352113	71
72	29.75	72
73	30.2054794520548	73
74	31.6081081081081	74
75	31.6266666666667	75
76	30.921052631579	76
77	31.1168831168831	77
78	31.4358974358974	78
79	31.5696202531646	79
80	31.1125	80
81	31.679012345679	81
82	31.8414634146341	82
83	31.6024096385542	83
84	31.0476190476191	84
85	32.1058823529412	85
86	31.3139534883721	86
87	29.6781609195402	87
88	30.9204545454546	88
89	31.8876404494382	89
90	31.7888888888889	90
91	30.0989010989011	91
92	31.6630434782609	92
93	30.5376344086022	93
94	31.4148936170213	94
95	30.9157894736842	95
96	31.5	96
97	31.1134020618557	97
98	32.6734693877551	98
99	31.1717171717172	99
100	30.51	100
101	32.3762376237624	101
102	31.3921568627451	102
103	30.1553398058252	103
104	30.9230769230769	104
105	30.9428571428571	105
106	31.3207547169811	106
107	32.2242990654206	107
108	30.3703703703704	108
109	31.2385321100917	109
110	31.0363636363636	110
111	31.8468468468469	111
112	31.0982142857143	112
113	30.1061946902655	113
114	30.9385964912281	114
115	31.0260869565217	115
116	30.5086206896552	116
117	31.3675213675214	117
118	30.5	118
119	32.2100840336135	119
120	32.1083333333333	120
121	32.4710743801653	121
122	31.0819672131148	122
123	30.2276422764228	123
124	31.1693548387097	124
125	30.136	125
126	30.7301587301587	126
127	30.5354330708661	127
128	30.5703125	128
129	30.5658914728682	129
130	31.0076923076923	130
131	30.6564885496183	131
132	31.8863636363636	132
133	30.9097744360902	133
134	31.1865671641791	134
135	32.2074074074074	135
136	30.7426470588235	136
137	31.4890510948905	137
138	30.7536231884058	138
139	30.1510791366907	139
140	31.7285714285714	140
141	30.6808510638298	141
142	30.9366197183099	142
143	30.6013986013986	143
144	30.8680555555556	144
145	31.1379310344828	145
146	30.2602739726027	146
147	30.5102040816327	147
148	30.9391891891892	148
149	31.0738255033557	149
150	31.5866666666667	150
151	30.3973509933775	151
152	30.3026315789474	152
153	30.3856209150327	153
154	31.3831168831169	154
155	31.1290322580645	155
156	30.5576923076923	156
157	31.7324840764331	157
158	30.9873417721519	158
159	30.4025157232704	159
160	31.1875	160
161	30.3105590062112	161
162	30.9382716049383	162
163	31.2638036809816	163
164	30.7926829268293	164
165	31.3030303030303	165
166	30.3795180722892	166
167	31.4670658682635	167
168	30.8571428571429	168
169	31.3550295857988	169
170	30.9411764705882	170
171	31.2514619883041	171
172	31.1627906976744	172
173	30.6936416184971	173
174	30.948275862069	174
175	30.6171428571429	175
176	30.6590909090909	176
177	30.406779661017	177
178	30.3483146067416	178
179	30.8100558659218	179
180	30.4944444444444	180
181	30.2486187845304	181
182	30.8241758241758	182
183	31.7650273224044	183
184	31.4836956521739	184
185	31.5135135135135	185
186	30.6720430107527	186
187	31.3636363636364	187
188	31.1382978723404	188
189	30.9417989417989	189
190	30.6736842105263	190
191	31.9738219895288	191
192	31.2447916666667	192
193	30.8290155440415	193
194	30.5103092783505	194
195	30.3076923076923	195
196	30.8316326530612	196
197	29.7969543147208	197
198	31.1717171717172	198
199	31.2211055276382	199
200	31.385	200
201	31.6965174129353	201
202	31.3663366336634	202
203	30.1330049261084	203
204	30.9460784313726	204
205	30.4829268292683	205
206	30.9029126213592	206
207	30.3816425120773	207
208	30.3798076923077	208
209	30.8803827751196	209
210	30.9285714285714	210
211	30.7440758293839	211
212	31.0094339622642	212
213	31.112676056338	213
214	31.1168224299065	214
215	30.046511627907	215
216	30.2824074074074	216
217	30.0230414746544	217
218	30.4128440366973	218
219	30.4977168949772	219
220	31.4409090909091	220
221	30.4027149321267	221
222	30.8963963963964	222
223	30.9820627802691	223
224	31.2991071428571	224
225	30.8933333333333	225
226	30.9115044247788	226
227	30.5154185022026	227
228	30.9517543859649	228
229	30.7117903930131	229
230	32.1086956521739	230
231	31.4891774891775	231
232	30.0172413793104	232
233	30.5321888412017	233
234	31.3162393162393	234
235	31.4425531914894	235
236	30.5805084745763	236
237	30.9662447257384	237
238	31.563025210084	238
239	30.9665271966527	239
240	30.7541666666667	240
241	31.253112033195	241
242	30.6900826446281	242
243	30.9711934156379	243
244	30.016393442623	244
245	30.7959183673469	245
246	30.0691056910569	246
247	31.0161943319838	247
248	30.9354838709677	248
249	31.3373493975904	249
250	30.352	250
251	30.0956175298805	251
252	30.4325396825397	252
253	30.7628458498024	253
254	30.6614173228346	254
255	31.0313725490196	255
256	31.1640625	256
257	31.0466926070039	257
258	30.1046511627907	258
259	31.2393822393822	259
260	31.1461538461539	260
261	31.007662835249	261
262	30.9847328244275	262
263	31.3878326996198	263
264	30.9015151515152	264
265	31.1811320754717	265
266	30.5676691729323	266
267	31.0149812734082	267
268	30.3022388059702	268
269	31.0631970260223	269
270	31.3074074074074	270
271	31.0258302583026	271
272	31.2426470588235	272
273	30.6227106227106	273
274	31.1642335766423	274
275	31.2109090909091	275
276	30.8405797101449	276
277	30.6570397111913	277
278	30.8669064748201	278
279	31.1469534050179	279
280	30.9464285714286	280
281	31.1067615658363	281
282	30.8829787234043	282
283	31.0212014134276	283
284	31.2042253521127	284
285	30.5614035087719	285
286	30.4965034965035	286
287	31.5923344947735	287
288	30.6493055555556	288
289	30.2768166089965	289
290	30.6620689655172	290
291	31	291
292	30.3904109589041	292
293	30.9146757679181	293
294	31.2176870748299	294
295	30.3694915254237	295
296	31.1216216216216	296
297	30.8821548821549	297
298	31.2013422818792	298
299	30.3177257525084	299
300	31.5766666666667	300
301	30.5548172757475	301
302	31.2880794701987	302
303	30.5907590759076	303
304	31.0559210526316	304
305	30.8885245901639	305
306	31.2516339869281	306
307	31.2768729641694	307
308	30.9935064935065	308
309	30.6051779935275	309
310	30.8032258064516	310
311	30.3922829581994	311
312	30.5544871794872	312
313	30.9776357827476	313
314	30.7452229299363	314
315	31.3301587301587	315
316	31.0221518987342	316
317	30.7602523659306	317
318	30.7798742138365	318
319	30.5297805642633	319
320	30.921875	320
321	31.1277258566978	321
322	31.0341614906832	322
323	31.733746130031	323
324	30.6820987654321	324
325	30.7107692307692	325
326	31.2116564417178	326
327	31.131498470948	327
328	31.1310975609756	328
329	30.5531914893617	329
330	30.9878787878788	330
331	30.5347432024169	331
332	30.6174698795181	332
333	30.8918918918919	333
334	30.5988023952096	334
335	30.0865671641791	335
336	30.9642857142857	336
337	31.6854599406528	337
338	31.0769230769231	338
339	30.811209439528	339
340	31.0882352941177	340
341	31.1348973607038	341
342	31.0906432748538	342
343	31.0262390670554	343
344	30.1453488372093	344
345	30.7739130434783	345
346	31.4046242774567	346
347	30.5302593659942	347
348	30.7586206896552	348
349	30.7048710601719	349
350	30.8371428571429	350
351	30.5840455840456	351
352	31.3096590909091	352
353	30.9943342776204	353
354	31.0282485875706	354
355	30.9492957746479	355
356	30.4719101123596	356
357	31.0028011204482	357
358	31.5195530726257	358
359	30.5849582172702	359
360	30.6805555555556	360
361	31.1717451523546	361
362	30.914364640884	362
363	30.6556473829201	363
364	30.8241758241758	364
365	31.0712328767123	365
366	31.3251366120219	366
367	30.3487738419619	367
368	31.7961956521739	368
369	30.5392953929539	369
370	31.2540540540541	370
371	30.5902964959569	371
372	30.4408602150538	372
373	31.2359249329759	373
374	30.4598930481283	374
375	30.9573333333333	375
376	30.3058510638298	376
377	31.1962864721485	377
378	30.7380952380952	378
379	30.3562005277045	379
380	31.2947368421053	380
381	30.992125984252	381
382	31.2853403141361	382
383	30.6605744125326	383
384	31.0833333333333	384
385	30.8311688311688	385
386	30.5440414507772	386
387	30.3927648578811	387
388	31.0231958762887	388
389	30.9845758354756	389
390	30.6666666666667	390
391	30.5421994884911	391
392	30.7066326530612	392
393	30.8346055979644	393
394	30.8197969543147	394
395	30.779746835443	395
396	30.3333333333333	396
397	31.1989924433249	397
398	30.9748743718593	398
399	31.1453634085213	399
400	31.3025	400
401	31.6359102244389	401
402	30.5746268656716	402
403	30.9503722084367	403
404	30.9405940594059	404
405	30.958024691358	405
406	30.8940886699507	406
407	30.7346437346437	407
408	31.156862745098	408
409	30.7286063569682	409
410	30.6560975609756	410
411	30.669099756691	411
412	31.495145631068	412
413	30.9370460048426	413
414	31.3888888888889	414
415	31.2650602409639	415
416	30.7259615384615	416
417	30.6594724220624	417
418	30.7942583732057	418
419	30.1479713603819	419
420	30.8928571428571	420
421	30.8574821852732	421
422	30.521327014218	422
423	30.6382978723404	423
424	30.9834905660377	424
425	30.6635294117647	425
426	30.8568075117371	426
427	30.8969555035129	427
428	30.696261682243	428
429	31.2261072261072	429
430	31.0279069767442	430
431	30.7424593967517	431
432	30.8310185185185	432
433	31.3140877598152	433
434	30.7857142857143	434
435	31.1563218390805	435
436	30.9243119266055	436
437	31.025171624714	437
438	31.0479452054795	438
439	31.3166287015945	439
440	31.1454545454545	440
441	30.6621315192744	441
442	31.2828054298643	442
443	30.5981941309255	443
444	30.527027027027	444
445	30.8516853932584	445
446	31.1681614349776	446
447	31.165548098434	447
448	31.5133928571429	448
449	31.0066815144766	449
450	30.8733333333333	450
451	30.4168514412417	451
452	31.3163716814159	452
453	30.8520971302428	453
454	30.5352422907489	454
455	31.232967032967	455
456	30.3662280701754	456
457	30.8512035010941	457
458	30.5458515283843	458
459	31.2614379084967	459
460	31.1	460
461	30.9934924078091	461
462	31.3917748917749	462
463	30.6155507559395	463
464	30.6616379310345	464
465	30.752688172043	465
466	30.5257510729614	466
467	30.9229122055675	467
468	30.3974358974359	468
469	30.0682302771855	469
470	30.5340425531915	470
471	31.2186836518047	471
472	30.771186440678	472
473	30.6448202959831	473
474	30.7658227848101	474
475	31.2421052631579	475
476	30.4285714285714	476
477	30.8385744234801	477
478	30.9979079497908	478
479	30.9770354906054	479
480	30.9458333333333	480
481	31.2765072765073	481
482	30.6846473029046	482
483	30.2691511387164	483
484	31.1446280991736	484
485	30.7484536082474	485
486	30.7633744855967	486
487	31.0349075975359	487
488	30.5327868852459	488
489	31.3517382413088	489
490	31.034693877551	490
491	30.765784114053	491
492	31.359756097561	492
493	31.0101419878296	493
494	31.0688259109312	494
495	30.6787878787879	495
496	30.7056451612903	496
497	30.8591549295775	497
498	30.3092369477912	498
499	30.8176352705411	499
500	30.944	500
501	30.7764471057884	501
502	30.7350597609562	502
503	30.8230616302187	503
504	30.7976190476191	504
505	30.990099009901	505
506	31.3102766798419	506
507	31.276134122288	507
508	30.8051181102362	508
509	30.7269155206287	509
510	30.7647058823529	510
511	30.908023483366	511
512	30.974609375	512
513	30.7153996101365	513
514	30.8093385214008	514
515	30.9980582524272	515
516	30.7383720930233	516
517	30.9671179883946	517
518	30.8552123552124	518
519	30.5452793834297	519
520	31.5865384615385	520
521	30.9961612284069	521
522	30.5344827586207	522
523	30.5506692160612	523
524	30.9427480916031	524
525	30.8228571428571	525
526	30.9980988593156	526
527	30.8254269449715	527
528	31.3106060606061	528
529	30.5954631379962	529
530	30.7018867924528	530
531	31.0414312617703	531
532	31.1578947368421	532
533	31.4315196998124	533
534	31.187265917603	534
535	31.4467289719626	535
536	31.169776119403	536
537	30.2234636871508	537
538	31.042750929368	538
539	31.2263450834879	539
540	31.1592592592593	540
541	31.0609981515712	541
542	30.6752767527675	542
543	29.9558011049724	543
544	30.9117647058824	544
545	30.8385321100917	545
546	31.0915750915751	546
547	30.7952468007313	547
548	31.2773722627737	548
549	30.6029143897996	549
550	30.5836363636364	550
551	30.8747731397459	551
552	30.7916666666667	552
553	30.8571428571429	553
554	31.2779783393502	554
555	31.2144144144144	555
556	30.8237410071942	556
557	31.165170556553	557
558	31.1720430107527	558
559	30.6833631484794	559
560	31.3196428571429	560
561	30.6755793226382	561
562	31.3345195729537	562
563	31.2113676731794	563
564	31.0975177304965	564
565	30.729203539823	565
566	30.8586572438163	566
567	30.7795414462081	567
568	30.8485915492958	568
569	30.5149384885765	569
570	31.2666666666667	570
571	30.5131348511384	571
572	30.5839160839161	572
573	31.3717277486911	573
574	30.8257839721254	574
575	30.8017391304348	575
576	30.5729166666667	576
577	30.265164644714	577
578	31.2923875432526	578
579	30.7322970639033	579
580	30.6655172413793	580
581	31.2271944922547	581
582	31.2353951890034	582
583	30.8216123499142	583
584	30.6558219178082	584
585	31.2153846153846	585
586	31.1023890784983	586
587	30.3100511073254	587
588	30.3826530612245	588
589	30.6842105263158	589
590	30.7745762711864	590
591	30.6345177664975	591
592	31.0472972972973	592
593	30.7318718381113	593
594	30.7407407407407	594
595	30.6436974789916	595
596	30.5805369127517	596
597	30.8509212730318	597
598	30.809364548495	598
599	30.991652754591	599
600	30.8016666666667	600
601	30.459234608985	601
602	30.8056478405316	602
603	30.9170812603648	603
604	30.7384105960265	604
605	31.0297520661157	605
606	30.4851485148515	606
607	30.8813838550247	607
608	30.4572368421053	608
609	30.8555008210181	609
610	30.9737704918033	610
611	30.9165302782324	611
612	31.0898692810458	612
613	31	613
614	31.1042345276873	614
615	31.1024390243902	615
616	30.9172077922078	616
617	31.22528363047	617
618	30.8867313915858	618
619	31.3974151857835	619
620	31.008064516129	620
621	30.8695652173913	621
622	30.7926045016077	622
623	30.46227929374	623
624	30.8076923076923	624
625	31.1184	625
626	30.8258785942492	626
627	30.5757575757576	627
628	30.9203821656051	628
629	30.4960254372019	629
630	30.9095238095238	630
631	30.6291600633914	631
632	30.878164556962	632
633	30.8325434439179	633
634	30.8044164037855	634
635	31.0724409448819	635
636	30.7625786163522	636
637	30.4662480376766	637
638	31.0282131661442	638
639	30.81220657277	639
640	30.5421875	640
641	30.8455538221529	641
642	31.0934579439252	642
643	30.5692068429238	643
644	30.4596273291926	644
645	30.9271317829457	645
646	30.9024767801858	646
647	30.6491499227203	647
648	31.3734567901235	648
649	30.8890600924499	649
650	30.7015384615385	650
651	30.9078341013825	651
652	31.2423312883436	652
653	31.2695252679939	653
654	31.2584097859327	654
655	31.0396946564886	655
656	31.2271341463415	656
657	30.4611872146119	657
658	30.9407294832827	658
659	31.0546282245827	659
660	30.5969696969697	660
661	30.464447806354	661
662	30.5694864048338	662
663	30.4917043740573	663
664	31.7424698795181	664
665	30.6406015037594	665
666	30.6606606606607	666
667	30.736131934033	667
668	30.6766467065868	668
669	31.0254110612855	669
670	30.8074626865672	670
