x	y	group
1	6	-1
2	2.5	-1
3	2.33333333333333	-1
4	2.75	-1
5	4	-1
6	3	-1
7	3.71428571428571	-1
8	3.125	-1
9	3.66666666666667	-1
10	3.4	-1
11	4.27272727272727	-1
12	4.16666666666667	-1
13	4.53846153846154	-1
14	3.71428571428571	-1
15	3.13333333333333	-1
16	3.75	-1
17	3.76470588235294	-1
18	3.55555555555556	-1
19	3.63157894736842	-1
20	3.45	-1
21	3.0952380952381	-1
22	3.31818181818182	-1
23	3.30434782608696	-1
24	3.45833333333333	-1
25	3.76	-1
26	4.65384615384615	-1
27	3.37037037037037	-1
28	3.96428571428571	-1
29	3.82758620689655	-1
30	3.73333333333333	-1
31	3.61290322580645	-1
32	3.4375	-1
33	3.78787878787879	-1
34	3.41176470588235	-1
35	3.2	-1
36	4.38888888888889	-1
37	3.43243243243243	-1
38	3.55263157894737	-1
39	3.46153846153846	-1
40	3.45	-1
41	3.24390243902439	-1
42	3.54761904761905	-1
43	3.7906976744186	-1
44	3.38636363636364	-1
45	3.46666666666667	-1
46	3.34782608695652	-1
47	3.48936170212766	-1
48	3.375	-1
49	3.3469387755102	-1
50	3.54	-1
51	3.25490196078431	-1
52	3.23076923076923	-1
53	3.69811320754717	-1
54	3.5	-1
55	3.52727272727273	-1
56	3.32142857142857	-1
57	3.35087719298246	-1
58	3.75862068965517	-1
59	3.86440677966102	-1
60	3.43333333333333	-1
61	3.60655737704918	-1
62	3.58064516129032	-1
63	3.47619047619048	-1
64	3.84375	-1
65	3.43076923076923	-1
66	3.42424242424242	-1
67	3.50746268656716	-1
68	3.22058823529412	-1
69	3.79710144927536	-1
70	3.61428571428571	-1
71	3.56338028169014	-1
72	3.31944444444444	-1
73	3.20547945205479	-1
74	3.94594594594595	-1
75	3.64	-1
76	3.53947368421053	-1
77	3.79220779220779	-1
78	3.11538461538462	-1
79	3.79746835443038	-1
80	3.8375	-1
81	3.60493827160494	-1
82	3.25609756097561	-1
83	3.51807228915663	-1
84	3.51190476190476	-1
85	3.81176470588235	-1
86	3.6046511627907	-1
87	3.70114942528736	-1
88	3.73863636363636	-1
89	3.80898876404494	-1
90	3.51111111111111	-1
91	3.48351648351648	-1
92	3.44565217391304	-1
93	3.43010752688172	-1
94	3.75531914893617	-1
95	3.35789473684211	-1
96	3.46875	-1
97	3.60824742268041	-1
98	3.51020408163265	-1
99	3.50505050505051	-1
100	3.53	-1
101	3.41584158415842	-1
102	3.84313725490196	-1
103	3.64077669902913	-1
104	3.29807692307692	-1
105	3.4	-1
106	3.49056603773585	-1
107	3.28971962616822	-1
108	3.25	-1
109	3.3394495412844	-1
110	3.66363636363636	-1
111	3.53153153153153	-1
112	3.47321428571429	-1
113	3.45132743362832	-1
114	3.71929824561404	-1
115	3.49565217391304	-1
116	3.56896551724138	-1
117	3.42735042735043	-1
118	3.6271186440678	-1
119	3.5546218487395	-1
120	3.40833333333333	-1
121	3.67768595041322	-1
122	3.59016393442623	-1
123	3.65040650406504	-1
124	3.96774193548387	-1
125	3.616	-1
126	3.73809523809524	-1
127	3.34645669291339	-1
128	3.7734375	-1
129	3.62790697674419	-1
130	3.81538461538462	-1
131	3.3206106870229	-1
132	3.62121212121212	-1
133	3.37593984962406	-1
134	3.36567164179104	-1
135	3.63703703703704	-1
136	3.17647058823529	-1
137	3.43795620437956	-1
138	3.55797101449275	-1
139	3.33093525179856	-1
140	3.6	-1
141	3.36170212765957	-1
142	3.58450704225352	-1
143	3.4965034965035	-1
144	3.4375	-1
145	3.71034482758621	-1
146	3.65068493150685	-1
147	3.68707482993197	-1
148	3.69594594594595	-1
149	3.53691275167785	-1
150	3.53333333333333	-1
151	3.56291390728477	-1
152	3.55263157894737	-1
153	3.50980392156863	-1
154	3.42207792207792	-1
155	3.34838709677419	-1
156	3.16666666666667	-1
157	3.73248407643312	-1
158	3.63291139240506	-1
159	3.66666666666667	-1
160	3.7625	-1
161	3.7639751552795	-1
162	3.47530864197531	-1
163	3.43558282208589	-1
164	3.54268292682927	-1
165	3.6969696969697	-1
166	3.25301204819277	-1
167	3.59880239520958	-1
168	3.61309523809524	-1
169	3.46153846153846	-1
170	3.57647058823529	-1
171	3.52046783625731	-1
172	3.5	-1
173	3.42774566473988	-1
174	3.62068965517241	-1
175	3.82285714285714	-1
176	3.59659090909091	-1
177	3.6271186440678	-1
178	3.47752808988764	-1
179	3.65921787709497	-1
180	3.38888888888889	-1
181	3.39226519337017	-1
182	3.54395604395604	-1
183	3.53551912568306	-1
184	3.51086956521739	-1
185	3.61621621621622	-1
186	3.5	-1
187	3.39572192513369	-1
188	3.73404255319149	-1
189	3.5026455026455	-1
190	3.67368421052632	-1
191	3.46596858638744	-1
192	3.27083333333333	-1
193	3.36787564766839	-1
194	3.6340206185567	-1
195	3.70769230769231	-1
196	3.52040816326531	-1
197	3.90862944162437	-1
198	3.69191919191919	-1
199	3.49748743718593	-1
200	3.44	-1
201	3.56716417910448	-1
202	3.52970297029703	-1
203	3.55172413793103	-1
204	3.44607843137255	-1
205	3.65365853658537	-1
206	3.61650485436893	-1
207	3.4975845410628	-1
208	3.34134615384615	-1
209	3.58851674641148	-1
210	3.4047619047619	-1
211	3.75355450236967	-1
212	3.81132075471698	-1
213	3.61971830985916	-1
214	3.54672897196262	-1
215	3.62325581395349	-1
216	3.56481481481482	-1
