x	y	showSelected1
1	4	1
2	1	2
3	4.66666666666667	3
4	3.5	4
5	3.8	5
6	4.16666666666667	6
7	4.14285714285714	7
8	2.75	8
9	3.77777777777778	9
10	3.1	10
11	3.90909090909091	11
12	3.33333333333333	12
13	3	13
14	3.21428571428571	14
15	3.66666666666667	15
16	4.3125	16
17	3.94117647058824	17
18	3.72222222222222	18
19	3.26315789473684	19
20	3.2	20
21	3.33333333333333	21
22	3.54545454545455	22
23	3.34782608695652	23
24	3.625	24
25	3.56	25
26	3.38461538461538	26
27	3.62962962962963	27
28	3.32142857142857	28
29	3.48275862068966	29
30	3.73333333333333	30
31	4.06451612903226	31
32	3.78125	32
33	3.21212121212121	33
34	3.32352941176471	34
35	3.62857142857143	35
36	3.25	36
37	3.97297297297297	37
38	3.44736842105263	38
39	3.71794871794872	39
40	2.925	40
41	3.17073170731707	41
42	2.95238095238095	42
43	3.88372093023256	43
44	3.65909090909091	44
45	3.77777777777778	45
46	3.71739130434783	46
47	3.51063829787234	47
48	3.04166666666667	48
49	3.42857142857143	49
50	3.4	50
51	3.19607843137255	51
52	3.82692307692308	52
53	3.54716981132076	53
54	3.59259259259259	54
55	3.38181818181818	55
56	3.58928571428571	56
57	3.43859649122807	57
58	3.6551724137931	58
59	3.23728813559322	59
60	3.48333333333333	60
61	3.13114754098361	61
62	3.20967741935484	62
63	3.25396825396825	63
64	3.359375	64
65	3.64615384615385	65
66	3.51515151515152	66
67	3.40298507462687	67
68	3.67647058823529	68
69	3.33333333333333	69
70	3.2	70
71	3.77464788732394	71
72	3.52777777777778	72
73	3.49315068493151	73
74	3.40540540540541	74
75	3.78666666666667	75
76	3.10526315789474	76
77	3.71428571428571	77
78	3.11538461538462	78
79	3.39240506329114	79
80	3.6625	80
81	3.25925925925926	81
82	3.40243902439024	82
83	3.5421686746988	83
84	3.63095238095238	84
85	3.4	85
86	3.69767441860465	86
87	3.31034482758621	87
88	3.55681818181818	88
89	3.40449438202247	89
90	3.44444444444444	90
91	2.96703296703297	91
92	3.45652173913043	92
93	3.54838709677419	93
94	3.5531914893617	94
95	3.25263157894737	95
96	3.69791666666667	96
97	3.5979381443299	97
98	3.71428571428571	98
99	3.7979797979798	99
100	3.31	100
101	3.7029702970297	101
102	3.3921568627451	102
103	3.53398058252427	103
104	3.625	104
105	3.62857142857143	105
106	3.69811320754717	106
107	3.49532710280374	107
108	3.33333333333333	108
109	3.74311926605505	109
110	3.68181818181818	110
111	3.42342342342342	111
112	3.48214285714286	112
113	3.31858407079646	113
114	3.33333333333333	114
115	3.21739130434783	115
116	3.44827586206897	116
117	3.41880341880342	117
118	3.88135593220339	118
119	3.45378151260504	119
120	3.55	120
121	3.46280991735537	121
122	3.29508196721311	122
123	3.50406504065041	123
124	3.30645161290323	124
125	3.824	125
126	3.42857142857143	126
127	3.31496062992126	127
128	3.3828125	128
129	3.4031007751938	129
130	3.48461538461538	130
131	3.43511450381679	131
132	3.37121212121212	132
133	3.55639097744361	133
134	3.27611940298507	134
135	3.6	135
136	3.60294117647059	136
137	3.27737226277372	137
138	3.46376811594203	138
139	3.51079136690648	139
140	3.54285714285714	140
141	3.48936170212766	141
142	3.50704225352113	142
143	3.5034965034965	143
144	3.45138888888889	144
145	3.50344827586207	145
146	3.49315068493151	146
147	3.4421768707483	147
148	3.29054054054054	148
149	3.59060402684564	149
150	3.3	150
151	3.64238410596027	151
152	3.48026315789474	152
153	3.51633986928105	153
154	3.28571428571429	154
155	3.72903225806452	155
156	3.39102564102564	156
157	3.49044585987261	157
158	3.70253164556962	158
159	3.24528301886792	159
160	3.525	160
161	3.4472049689441	161
162	3.43827160493827	162
163	3.58895705521472	163
164	3.36585365853659	164
165	3.48484848484849	165
166	3.68674698795181	166
167	3.5748502994012	167
168	3.21428571428571	168
169	3.40828402366864	169
170	3.31176470588235	170
171	3.47953216374269	171
172	3.25581395348837	172
173	3.63005780346821	173
174	3.4367816091954	174
175	3.49714285714286	175
176	3.57386363636364	176
177	3.48587570621469	177
178	3.32584269662921	178
179	3.75418994413408	179
180	3.55	180
181	3.32044198895028	181
182	3.72527472527473	182
183	3.69945355191257	183
184	3.47282608695652	184
185	3.14594594594595	185
186	3.31182795698925	186
187	3.45454545454545	187
188	3.46276595744681	188
189	3.44973544973545	189
190	3.58421052631579	190
191	3.41884816753927	191
192	3.46354166666667	192
193	3.50777202072539	193
194	3.37113402061856	194
195	3.49230769230769	195
196	3.55612244897959	196
197	3.61928934010152	197
198	3.59090909090909	198
199	3.49246231155779	199
200	3.585	200
201	3.60696517412935	201
202	3.62376237623762	202
203	3.62068965517241	203
204	3.48529411764706	204
205	3.3219512195122	205
206	3.45631067961165	206
207	3.5024154589372	207
208	3.54326923076923	208
209	3.38755980861244	209
210	3.62857142857143	210
211	3.39810426540284	211
212	3.34905660377359	212
213	3.51643192488263	213
214	3.36448598130841	214
215	3.47441860465116	215
216	3.69444444444444	216
217	3.45161290322581	217
218	3.49082568807339	218
219	3.54337899543379	219
220	3.41363636363636	220
221	3.41628959276018	221
222	3.55405405405405	222
223	3.61883408071749	223
224	3.44196428571429	224
225	3.54222222222222	225
226	3.35840707964602	226
227	3.66519823788546	227
228	3.62280701754386	228
229	3.61135371179039	229
230	3.50869565217391	230
231	3.45021645021645	231
232	3.55603448275862	232
233	3.45064377682403	233
234	3.42735042735043	234
235	3.56595744680851	235
236	3.51694915254237	236
237	3.40506329113924	237
238	3.52521008403361	238
239	3.61924686192469	239
240	3.49583333333333	240
241	3.66804979253112	241
242	3.57438016528926	242
243	3.36213991769547	243
244	3.48360655737705	244
245	3.38775510204082	245
246	3.53658536585366	246
247	3.64777327935223	247
248	3.41935483870968	248
249	3.56626506024096	249
250	3.34	250
251	3.54980079681275	251
252	3.72619047619048	252
253	3.37549407114625	253
254	3.51574803149606	254
255	3.6	255
256	3.609375	256
257	3.42023346303502	257
258	3.53100775193798	258
259	3.49034749034749	259
260	3.53846153846154	260
261	3.73563218390805	261
262	3.47328244274809	262
263	3.45247148288973	263
264	3.65530303030303	264
265	3.46415094339623	265
266	3.51503759398496	266
267	3.58052434456929	267
