x	y	group
1	6	-1
2	3	-1
3	3	-1
4	3.25	-1
5	3.4	-1
6	3.66666666666667	-1
7	5	-1
8	3.5	-1
9	2.77777777777778	-1
10	3.4	-1
11	3.09090909090909	-1
12	4.25	-1
13	3.61538461538462	-1
14	4.35714285714286	-1
15	3.2	-1
16	3.125	-1
17	3.47058823529412	-1
18	4.44444444444444	-1
19	4	-1
20	3.35	-1
21	3.42857142857143	-1
22	4.18181818181818	-1
23	3.08695652173913	-1
24	3.375	-1
25	3.96	-1
26	3.15384615384615	-1
27	3.33333333333333	-1
28	3.42857142857143	-1
29	3.55172413793103	-1
30	4	-1
31	3.48387096774194	-1
32	3.28125	-1
33	3.39393939393939	-1
34	3.79411764705882	-1
35	3.48571428571429	-1
36	3.27777777777778	-1
37	3.72972972972973	-1
38	3.42105263157895	-1
39	3.38461538461538	-1
40	3.525	-1
41	3.73170731707317	-1
42	3.26190476190476	-1
43	3.97674418604651	-1
44	3.95454545454545	-1
45	3.53333333333333	-1
46	3.78260869565217	-1
47	4	-1
48	3.8125	-1
49	3.6530612244898	-1
50	3.58	-1
51	3.90196078431373	-1
52	3.53846153846154	-1
53	3.64150943396226	-1
54	3.59259259259259	-1
55	3.30909090909091	-1
56	3.82142857142857	-1
57	3.75438596491228	-1
58	3.32758620689655	-1
59	3.66101694915254	-1
60	3.53333333333333	-1
61	3.42622950819672	-1
62	3.64516129032258	-1
63	3.3015873015873	-1
64	3.515625	-1
65	3.38461538461538	-1
66	3.81818181818182	-1
67	3.77611940298507	-1
68	3.42647058823529	-1
69	3.88405797101449	-1
70	3.71428571428571	-1
71	3.74647887323944	-1
72	3.94444444444444	-1
73	3.54794520547945	-1
74	3.82432432432432	-1
75	3.49333333333333	-1
76	3.81578947368421	-1
77	3.61038961038961	-1
78	3.5	-1
79	3.55696202531646	-1
80	3.725	-1
81	3.81481481481482	-1
82	3.32926829268293	-1
83	3.69879518072289	-1
84	3.73809523809524	-1
85	3.41176470588235	-1
86	3.45348837209302	-1
87	3.24137931034483	-1
88	3.54545454545455	-1
89	3.59550561797753	-1
90	3.64444444444444	-1
91	3.37362637362637	-1
92	3.39130434782609	-1
93	3.27956989247312	-1
94	3.38297872340426	-1
95	3.82105263157895	-1
96	3.52083333333333	-1
97	3.39175257731959	-1
98	3.48979591836735	-1
99	3.4949494949495	-1
100	3.42	-1
101	3.42574257425743	-1
102	3.58823529411765	-1
